Date/Time,23_04_19,12:13,
Operator,Felix Weihs,,
Consignment Number,,,
Sample Type,Other,,
Protocol,Sample,,
Temperature,28.0,,
Results,,,
Time,Green,Blue,Ratio
391.50,9842.00,10809.00, 0.91
392.00,9771.00,10998.00, 0.89
392.50,9793.00,11057.00, 0.89
393.00,9959.00,10974.00, 0.91
393.50,10188.00,11113.00, 0.92
394.00,10037.00,10963.00, 0.92
394.50,9968.00,11127.00, 0.90
395.00,10103.00,10931.00, 0.92
395.50,9797.00,11021.00, 0.89
396.00,9848.00,11066.00, 0.89
396.50,9771.00,11118.00, 0.88
397.00,9912.00,11053.00, 0.90
397.50,9885.00,11018.00, 0.90
398.00,9951.00,11177.00, 0.89
398.50,9857.00,11260.00, 0.88
399.00,9878.00,11120.00, 0.89
399.50,9961.00,11184.00, 0.89
400.00,10015.00,10969.00, 0.91
400.50,10014.00,11083.00, 0.90
401.00,10102.00,11104.00, 0.91
401.50,10097.00,11198.00, 0.90
402.00,9970.00,11318.00, 0.88
402.50,9858.00,11217.00, 0.88
403.00,10177.00,11078.00, 0.92
403.50,9790.00,11134.00, 0.88
404.00,10116.00,11093.00, 0.91
404.50,9977.00,11226.00, 0.89
405.00,10093.00,11090.00, 0.91
405.50,9982.00,11034.00, 0.90
406.00,10070.00,11241.00, 0.90
406.50,9925.00,11208.00, 0.89
407.00,9962.00,10924.00, 0.91
407.50,9879.00,11075.00, 0.89
408.00,10003.00,11123.00, 0.90
408.50,10239.00,11197.00, 0.91
409.00,9834.00,11211.00, 0.88
409.50,9966.00,11365.00, 0.88
410.00,10099.00,10938.00, 0.92
410.50,10169.00,11135.00, 0.91
411.00,10050.00,11204.00, 0.90
411.50,9942.00,10920.00, 0.91
412.00,9909.00,11086.00, 0.89
412.50,9922.00,11236.00, 0.88
413.00,9997.00,11183.00, 0.89
413.50,9970.00,10954.00, 0.91
414.00,9988.00,11128.00, 0.90
414.50,10143.00,11281.00, 0.90
415.00,9943.00,10993.00, 0.90
415.50,10267.00,11093.00, 0.93
416.00,10001.00,11090.00, 0.90
416.50,10151.00,11261.00, 0.90
417.00,10002.00,11184.00, 0.89
417.50,10044.00,11095.00, 0.91
418.00,10071.00,11150.00, 0.90
418.50,9997.00,11338.00, 0.88
419.00,10133.00,11145.00, 0.91
419.50,9875.00,11089.00, 0.89
420.00,9997.00,11168.00, 0.90
420.50,9874.00,11329.00, 0.87
421.00,10004.00,11172.00, 0.90
421.50,10156.00,11246.00, 0.90
422.00,9925.00,11095.00, 0.89
422.50,10055.00,11279.00, 0.89
423.00,10089.00,11003.00, 0.92
423.50,10162.00,11133.00, 0.91
424.00,10072.00,11162.00, 0.90
424.50,10005.00,11179.00, 0.89
425.00,9892.00,11242.00, 0.88
425.50,9965.00,11029.00, 0.90
426.00,10084.00,11220.00, 0.90
426.50,10008.00,11154.00, 0.90
427.00,9988.00,11102.00, 0.90
427.50,10051.00,11098.00, 0.91
428.00,10195.00,11210.00, 0.91
428.50,10176.00,11300.00, 0.90
429.00,10030.00,11471.00, 0.87
429.50,10354.00,11184.00, 0.93
430.00,10187.00,11078.00, 0.92
430.50,10096.00,11375.00, 0.89
431.00,10323.00,11149.00, 0.93
431.50,9931.00,11355.00, 0.87
432.00,9967.00,11122.00, 0.90
432.50,10188.00,11091.00, 0.92
433.00,10166.00,11267.00, 0.90
433.50,10231.00,11113.00, 0.92
434.00,10091.00,11186.00, 0.90
434.50,10242.00,11215.00, 0.91
435.00,10095.00,11193.00, 0.90
435.50,10055.00,11194.00, 0.90
436.00,9878.00,11276.00, 0.88
436.50,9987.00,11340.00, 0.88
437.00,10111.00,11310.00, 0.89
437.50,10024.00,11311.00, 0.89
438.00,10006.00,11356.00, 0.88
438.50,10140.00,11248.00, 0.90
439.00,10109.00,11104.00, 0.91
439.50,10096.00,11399.00, 0.89
440.00,10052.00,11274.00, 0.89
440.50,10125.00,11353.00, 0.89
441.00,10039.00,11284.00, 0.89
441.50,10069.00,11296.00, 0.89
442.00,10209.00,11458.00, 0.89
442.50,10090.00,11350.00, 0.89
443.00,10269.00,11355.00, 0.90
443.50,10149.00,11319.00, 0.90
444.00,10100.00,11331.00, 0.89
444.50,10183.00,10994.00, 0.93
445.00,10015.00,11393.00, 0.88
445.50,10252.00,11262.00, 0.91
446.00,10068.00,11145.00, 0.90
446.50,10134.00,11318.00, 0.90
447.00,10043.00,11237.00, 0.89
447.50,10170.00,11405.00, 0.89
448.00,10203.00,11119.00, 0.92
448.50,10208.00,11129.00, 0.92
449.00,10005.00,11284.00, 0.89
449.50,10136.00,11302.00, 0.90
450.00,10027.00,11181.00, 0.90
450.50,10106.00,11250.00, 0.90
451.00,10195.00,11313.00, 0.90
451.50,9904.00,11281.00, 0.88
452.00,10012.00,10993.00, 0.91
452.50,10007.00,11204.00, 0.89
453.00,10145.00,11396.00, 0.89
453.50,10090.00,11254.00, 0.90
454.00,9975.00,11154.00, 0.89
454.50,10098.00,11159.00, 0.90
455.00,10241.00,11226.00, 0.91
455.50,10246.00,11212.00, 0.91
456.00,10096.00,11283.00, 0.89
456.50,10111.00,11146.00, 0.91
457.00,10060.00,11260.00, 0.89
457.50,10081.00,11258.00, 0.90
458.00,10084.00,11239.00, 0.90
458.50,10126.00,11243.00, 0.90
459.00,10157.00,11241.00, 0.90
459.50,10096.00,11293.00, 0.89
460.00,10005.00,11129.00, 0.90
460.50,9970.00,11162.00, 0.89
461.00,10250.00,11180.00, 0.92
461.50,10117.00,11124.00, 0.91
462.00,10105.00,11070.00, 0.91
462.50,10081.00,11231.00, 0.90
463.00,10307.00,11278.00, 0.91
463.50,10169.00,11331.00, 0.90
464.00,10073.00,11124.00, 0.91
464.50,10302.00,11250.00, 0.92
465.00,10065.00,11244.00, 0.90
465.50,10117.00,11110.00, 0.91
466.00,10143.00,11245.00, 0.90
466.50,10155.00,11356.00, 0.89
467.00,10111.00,11633.00, 0.87
467.50,10404.00,11277.00, 0.92
468.00,10206.00,11202.00, 0.91
468.50,10136.00,11333.00, 0.89
469.00,10284.00,11344.00, 0.91
469.50,10365.00,11421.00, 0.91
470.00,10160.00,11257.00, 0.90
470.50,10273.00,11326.00, 0.91
471.00,10330.00,11270.00, 0.92
471.50,10229.00,11283.00, 0.91
472.00,10285.00,11345.00, 0.91
472.50,10022.00,11305.00, 0.89
473.00,10189.00,11228.00, 0.91
473.50,10069.00,11360.00, 0.89
474.00,9876.00,11299.00, 0.87
474.50,10261.00,11138.00, 0.92
475.00,10298.00,11211.00, 0.92
475.50,10211.00,11236.00, 0.91
476.00,10125.00,11088.00, 0.91
476.50,10127.00,11308.00, 0.90
477.00,10300.00,11180.00, 0.92
477.50,10120.00,11153.00, 0.91
478.00,10240.00,11236.00, 0.91
478.50,10480.00,11242.00, 0.93
479.00,10156.00,11216.00, 0.91
479.50,10073.00,11262.00, 0.89
480.00,10150.00,11291.00, 0.90
480.50,10070.00,11447.00, 0.88
481.00,10390.00,11225.00, 0.93
481.50,10251.00,11155.00, 0.92
482.00,9976.00,11274.00, 0.88
482.50,10223.00,11215.00, 0.91
483.00,10295.00,11171.00, 0.92
